Date,Ticker,Return
2023-01-30,NVDA,-0.05907177070004699
2023-01-31,NVDA,0.019569848120738254
2023-02-01,NVDA,0.07196584184969512
2023-02-02,NVDA,0.03657562513491586
2023-02-03,NVDA,-0.028052806876850744
2023-02-06,NVDA,-0.0005213521859784853
2023-02-07,NVDA,0.05140116100750047
2023-02-08,NVDA,0.00144307859982451
2023-02-09,NVDA,0.005944637260712149
2023-02-10,NVDA,-0.047992044417245916
2023-02-13,NVDA,0.024594344547785196
2023-02-14,NVDA,0.05429603839613728
2023-02-15,NVDA,-0.009011434962931442
2023-02-16,NVDA,-0.03347397854007428
2023-02-17,NVDA,-0.027906400014785948
2023-02-21,NVDA,-0.03427162760439684
2023-02-22,NVDA,0.004792890542614003
2023-02-23,NVDA,0.14021412417399093
2023-02-24,NVDA,-0.015973655255806518
2023-02-27,NVDA,0.009233059824350853
2023-02-28,NVDA,-0.012127146363797636
2023-03-01,NVDA,-0.0223123053359785
2023-03-02,NVDA,0.027139008342887738
2023-03-03,NVDA,0.02470621221965219
2023-03-06,NVDA,-0.014064430553747509
2023-03-07,NVDA,-0.011125181227156333
2023-03-08,NVDA,0.03834588740263345
2023-03-09,NVDA,-0.030809472728382192
2023-03-10,NVDA,-0.020097260943077844
2023-03-13,NVDA,4.35543508843228e-05
2023-03-14,NVDA,0.04776623702392446
2023-03-15,NVDA,0.006857120011181772
2023-03-16,NVDA,0.05419342863236398
2023-03-17,NVDA,0.007204159197755855
2023-03-20,NVDA,0.006802548961701849
2023-03-21,NVDA,0.011544575513189104
2023-03-22,NVDA,0.010267552046676176
2023-03-23,NVDA,0.027316036285318424
2023-03-24,NVDA,-0.015152120366692001
2023-03-27,NVDA,-0.009260938977182387
2023-03-28,NVDA,-0.004560724000365779
2023-03-29,NVDA,0.021734107204692377
2023-03-30,NVDA,0.01478669360982754
2023-03-31,NVDA,0.01438831819718267
2023-04-03,NVDA,0.006768342529864135
2023-04-04,NVDA,-0.018308770107702488
2023-04-05,NVDA,-0.020835514860598536
2023-04-06,NVDA,0.005803386579922298
2023-04-10,NVDA,0.020046394453958616
2023-04-11,NVDA,-0.014866279617838485
2023-04-12,NVDA,-0.024807592650047616
2023-04-13,NVDA,-0.0012078313580685673
2023-04-14,NVDA,0.011147486447129706
2023-04-17,NVDA,0.009118900969444566
2023-04-18,NVDA,0.02462777791602
2023-04-19,NVDA,0.009542068340679055
2023-04-20,NVDA,-0.029608594323529025
2023-04-21,NVDA,0.0005534078351647764
2023-04-24,NVDA,-0.002839485552029397
2023-04-25,NVDA,-0.029620500310232112
2023-04-26,NVDA,0.02724740241309087
2023-04-27,NVDA,0.01001638818739048
2023-04-28,NVDA,0.019209636318791246
2023-05-01,NVDA,0.041839358715438646
2023-05-02,NVDA,-0.024213254115566518
2023-05-03,NVDA,-0.014462770213139131
2023-05-04,NVDA,-0.008632565698931005
2023-05-05,NVDA,0.040563104819301365
2023-05-08,NVDA,0.01642257235141864
2023-05-09,NVDA,-0.019896372880570112
2023-05-10,NVDA,0.010990172454558689
2023-05-11,NVDA,-0.010628438747618874
2023-05-12,NVDA,-0.00832802713797487
2023-05-15,NVDA,0.02163016836613396
2023-05-16,NVDA,0.008980185785171013
2023-05-17,NVDA,0.033033109951803974
2023-05-18,NVDA,0.0497051051683195
2023-05-19,NVDA,-0.01306894321584362
2023-05-22,NVDA,-0.0028147634471016314
2023-05-23,NVDA,-0.015653169418422985
2023-05-24,NVDA,-0.004887638978277042
2023-05-25,NVDA,0.24369600404542857
2023-05-26,NVDA,0.02543455233615788
2023-05-30,NVDA,0.02991319946478721
2023-05-31,NVDA,-0.05676733660990585
2023-06-01,NVDA,0.051170739696071
2023-06-02,NVDA,-0.011138971579154777
2023-06-05,NVDA,-0.00396666456338246
2023-06-06,NVDA,-0.013198592503592455
2023-06-07,NVDA,-0.030401091785691392
2023-06-08,NVDA,0.02761842393558034
2023-06-09,NVDA,0.006751524624152072
2023-06-12,NVDA,0.01836469256141382
2023-06-13,NVDA,0.03900504504438307
2023-06-14,NVDA,0.04814519695851227
2023-06-15,NVDA,-0.008000734385366415
2023-06-16,NVDA,0.0009142880053754077
2023-06-20,NVDA,0.02614079226834054
2023-06-21,NVDA,-0.01741694510292735
2023-06-22,NVDA,-0.0004646867758391071
2023-06-23,NVDA,-0.018965550435611322
2023-06-26,NVDA,-0.037361645933509324
2023-06-27,NVDA,0.03061605071490936
2023-06-28,NVDA,-0.01812496650006945
2023-06-29,NVDA,-0.007174503297547652
2023-06-30,NVDA,0.0362548962933531
2023-07-03,NVDA,0.002623858587224026
2023-07-05,NVDA,-0.002263373596686824
2023-07-06,NVDA,-0.0050569652795944275
2023-07-07,NVDA,0.00950031007358354
2023-07-10,NVDA,-0.007599494360957082
2023-07-11,NVDA,0.005334300348539989
2023-07-12,NVDA,0.035302525432199694
2023-07-13,NVDA,0.04726448382081472
2023-07-14,NVDA,-0.011049022857230195
2023-07-17,NVDA,0.02181703883599484
2023-07-18,NVDA,0.022233622450723356
2023-07-19,NVDA,-0.008780084212164252
2023-07-20,NVDA,-0.033073462536529985
2023-07-21,NVDA,-0.026603754550502123
2023-07-24,NVDA,0.006838486607712468
2023-07-25,NVDA,0.02391742835172006
2023-07-26,NVDA,-0.004969649280763377
2023-07-27,NVDA,0.00985674859823682
2023-07-28,NVDA,0.018518366049908863
2023-07-31,NVDA,-0.00044908942627930326
2023-08-01,NVDA,-0.0047508868191359355
2023-08-02,NVDA,-0.048121919873243324
2023-08-03,NVDA,0.005557098092102697
2023-08-04,NVDA,0.003706639605553619
2023-08-07,NVDA,0.016495210355539136
2023-08-08,NVDA,-0.016579867728520936
2023-08-09,NVDA,-0.04724166980683542
2023-08-10,NVDA,-0.0039007745573874653
2023-08-11,NVDA,-0.03616598649478253
2023-08-14,NVDA,0.07093366974679194
2023-08-15,NVDA,0.004273991581663861
2023-08-16,NVDA,-0.010332144225724704
2023-08-17,NVDA,-0.003265466350291013
2023-08-18,NVDA,-0.0010382447296684028
2023-08-21,NVDA,0.0847133091985226
2023-08-22,NVDA,-0.02765776341082149
2023-08-23,NVDA,0.03170730035573044
2023-08-24,NVDA,0.0009974166495583248
2023-08-25,NVDA,-0.024277395172250138
2023-08-28,NVDA,0.017753766099320334
2023-08-29,NVDA,0.041614126870292534
2023-08-30,NVDA,0.009839320442515564
2023-08-31,NVDA,0.001847261392368571
2023-09-01,NVDA,-0.017141125545277247
2023-09-05,NVDA,0.0008039940175352811
2023-09-06,NVDA,-0.030549480843052423
2023-09-07,NVDA,-0.01742431603438066
2023-09-08,NVDA,-0.01446775935372846
2023-09-11,NVDA,-0.008645584795000771
2023-09-12,NVDA,-0.006817579273558638
2023-09-13,NVDA,0.013706297799016554
2023-09-14,NVDA,0.0021105859424956908
2023-09-15,NVDA,-0.03687936111860346
2023-09-18,NVDA,0.0015033896476264186
2023-09-19,NVDA,-0.010144258425087593
2023-09-20,NVDA,-0.029434686811346977
2023-09-21,NVDA,-0.028930675071375145
2023-09-22,NVDA,0.014457437568083265
2023-09-25,NVDA,0.014707946310680065
2023-09-26,NVDA,-0.007365760288880807
2023-09-27,NVDA,0.013290049538967397
2023-09-28,NVDA,0.014622817746946737
2023-09-29,NVDA,0.009515125031568816
2023-10-02,NVDA,0.029495052948838474
2023-10-03,NVDA,-0.028248141176013375
2023-10-04,NVDA,0.01204148864498622
2023-10-05,NVDA,0.014690832709612689
2023-10-06,NVDA,0.02403331251813423
2023-10-09,NVDA,-0.010685728984696885
2023-10-10,NVDA,0.01159627031490884
2023-10-11,NVDA,0.022009819646443773
2023-10-12,NVDA,0.002969496242503533
2023-10-13,NVDA,-0.03161133741493283
2023-10-16,NVDA,0.013945901823370077
2023-10-17,NVDA,-0.046794622474280234
2023-10-18,NVDA,-0.039646788746151795
2023-10-19,NVDA,-0.002251216472822226
2023-10-20,NVDA,-0.016959345060414632
2023-10-23,NVDA,0.038369493652242515
2023-10-24,NVDA,0.016009145393170776
2023-10-25,NVDA,-0.04314846193137334
2023-10-26,NVDA,-0.03477824961356846
2023-10-27,NVDA,0.004314910981475517
2023-10-30,NVDA,0.016320975509442004
2023-10-31,NVDA,-0.009256516793687997
2023-11-01,NVDA,0.03788651258983822
2023-11-02,NVDA,0.02790297267193642
2023-11-03,NVDA,0.034454983317861565
2023-11-06,NVDA,0.016575916849357997
2023-11-07,NVDA,0.004459012946880447
2023-11-08,NVDA,0.013469735040613884
2023-11-09,NVDA,0.008073084331756686
2023-11-10,NVDA,0.02949942079171186
2023-11-13,NVDA,0.005896425140244244
2023-11-14,NVDA,0.021308008033327885
2023-11-15,NVDA,-0.015466256049301186
2023-11-16,NVDA,0.012109244833835353
2023-11-17,NVDA,-0.0036781685449900348
2023-11-20,NVDA,0.022536375492390404
2023-11-21,NVDA,-0.009224682080233304
2023-11-22,NVDA,-0.024587447105639426
2023-11-24,NVDA,-0.019295491646416196
2023-11-27,NVDA,0.009753839135594689
2023-11-28,NVDA,-0.008726944793147395
2023-11-29,NVDA,0.0066708953903320545
2023-11-30,NVDA,-0.028458838995320423
2023-12-01,NVDA,-0.00010682878308554411
2023-12-04,NVDA,-0.026836151621012272
2023-12-05,NVDA,0.023293596623978896
2023-12-06,NVDA,-0.022827859725867317
2023-12-07,NVDA,0.024020242299323202
2023-12-08,NVDA,0.01952969917695846
2023-12-11,NVDA,-0.018502998110735525
2023-12-12,NVDA,0.022090206142952207
2023-12-13,NVDA,0.009043837320164227
2023-12-14,NVDA,0.005448320324122902
2023-12-15,NVDA,0.011168577339834673
2023-12-18,NVDA,0.02427899520968202
2023-12-19,NVDA,-0.009445532538168822
2023-12-20,NVDA,-0.030098393667461365
2023-12-21,NVDA,0.018270403011719782
2023-12-22,NVDA,-0.0032660488677196398
2023-12-26,NVDA,0.009195114989155817
2023-12-27,NVDA,0.002800479161604974
2023-12-28,NVDA,0.002124749708021678
2023-12-29,NVDA,0.0
2024-01-02,NVDA,-0.027341453886276512
2024-01-03,NVDA,-0.01243567769990439
2024-01-04,NVDA,0.009018686861028247
2024-01-05,NVDA,0.022896715932934075
2024-01-08,NVDA,0.06428076915841485
2024-01-09,NVDA,0.0169752356009929
2024-01-10,NVDA,0.022769949561711078
2024-01-11,NVDA,0.008684456213789105
2024-01-12,NVDA,-0.0020429467862661532
2024-01-16,NVDA,0.0305612042378256
2024-01-17,NVDA,-0.0058351174686227525
2024-01-18,NVDA,0.018803541596946083
2024-01-19,NVDA,0.04174625595353265
2024-01-22,NVDA,0.0027398422083897422
2024-01-23,NVDA,0.0036711854901001484
2024-01-24,NVDA,0.02486925562687503
2024-01-25,NVDA,0.004155777304822195
2024-01-26,NVDA,-0.009510460974380464
2024-01-29,NVDA,0.023496250240449434
2024-01-30,NVDA,0.004946715320171879
2024-01-31,NVDA,-0.019864808066889394
2024-02-01,NVDA,0.024379544231256878
2024-02-02,NVDA,0.04970888107996485
2024-02-05,NVDA,0.0479443725657287
2024-02-06,NVDA,-0.01599549924969146
2024-02-07,NVDA,0.027497962550309785
2024-02-08,NVDA,-0.006533628953337756
2024-02-09,NVDA,0.03578376944585404
2024-02-12,NVDA,0.001594094316541561
2024-02-13,NVDA,-0.0016608656110379538
2024-02-14,NVDA,0.02456752004185736
2024-02-15,NVDA,-0.016806819036317977
2024-02-16,NVDA,-0.0006191000724367068
2024-02-20,NVDA,-0.04353215186083703
2024-02-21,NVDA,-0.02850895149182009
2024-02-22,NVDA,0.16400878897301108
2024-02-23,NVDA,0.003552443615855161
2024-02-26,NVDA,0.0034891204079210425
2024-02-27,NVDA,-0.004943757460272313
2024-02-28,NVDA,-0.013189106417284324
2024-02-29,NVDA,0.018657519212788465
2024-03-01,NVDA,0.04003185590048641
2024-03-04,NVDA,0.03595078906636462
2024-03-05,NVDA,0.008576570954913265
2024-03-06,NVDA,0.0318272688083443
2024-03-07,NVDA,0.04474629769624383
2024-03-08,NVDA,-0.05547693630885564
2024-03-11,NVDA,-0.020039400871646795
2024-03-12,NVDA,0.0715719439140261
2024-03-13,NVDA,-0.01115195143164005
2024-03-14,NVDA,-0.03239145879977767
2024-03-15,NVDA,-0.0012167411923178495
2024-03-18,NVDA,0.007035698839589877
2024-03-19,NVDA,0.010661069493004716
2024-03-20,NVDA,0.010894913993497735
2024-03-21,NVDA,0.011762387690798404
2024-03-22,NVDA,0.031213553780188974
2024-03-25,NVDA,0.007561866987494836
2024-03-26,NVDA,-0.025694322700632766
2024-03-27,NVDA,-0.024967255983374792
2024-03-28,NVDA,0.0011745727330991773
2024-04-01,NVDA,7.74639665841459e-05
2024-04-02,NVDA,-0.01008161468015134
2024-04-03,NVDA,-0.005455347858742021
2024-04-04,NVDA,-0.03438476935097767
2024-04-05,NVDA,0.024480513566644824
2024-04-08,NVDA,-0.009942286930674893
2024-04-09,NVDA,-0.020417225409504303
2024-04-10,NVDA,0.019741496373553602
2024-04-11,NVDA,0.04109655953380775
2024-04-12,NVDA,-0.02681651725829859
2024-04-15,NVDA,-0.02477724429660233
2024-04-16,NVDA,0.01644179419538183
2024-04-17,NVDA,-0.03866612343520437
2024-04-18,NVDA,0.007568191198398022
2024-04-19,NVDA,-0.10004593005200146
2024-04-22,NVDA,0.04354317024185761
2024-04-23,NVDA,0.03653268890081707
2024-04-24,NVDA,-0.03331592341115941
2024-04-25,NVDA,0.03708725624312659
2024-04-26,NVDA,0.061755772448503166
2024-04-29,NVDA,0.0002507312487260993
2024-04-30,NVDA,-0.015440373146265007
2024-05-01,NVDA,-0.03889974848360023
2024-05-02,NVDA,0.03342940477254075
2024-05-03,NVDA,0.034631830947632114
2024-05-06,NVDA,0.03774109786704716
2024-05-07,NVDA,-0.017212875265491312
2024-05-08,NVDA,-0.0015681445808399808
2024-05-09,NVDA,-0.018415719312748657
2024-05-10,NVDA,0.012744085686355655
2024-05-13,NVDA,0.005796790304860133
2024-05-14,NVDA,0.01058649145789703
2024-05-15,NVDA,0.03583766926857601
2024-05-16,NVDA,-0.002863674479186007
2024-05-17,NVDA,-0.01992395369596278
2024-05-20,NVDA,0.024881352199890072
2024-05-21,NVDA,0.006393709581286933
2024-05-22,NVDA,-0.0045708669627329
2024-05-23,NVDA,0.09319639896128762
2024-05-24,NVDA,0.025722772076280487
2024-05-28,NVDA,0.06980431600933845
2024-05-29,NVDA,0.008112341345579477
2024-05-30,NVDA,-0.037665956171783144
2024-05-31,NVDA,-0.007846167374358393
2024-06-03,NVDA,0.04895417755640796
2024-06-04,NVDA,0.012495791969857173
2024-06-05,NVDA,0.05155558952687289
2024-06-06,NVDA,-0.011777137868548726
2024-06-07,NVDA,-0.0009090825936641789
2024-06-10,NVDA,0.007461436961645029
2024-06-11,NVDA,-0.007143955251461054
2024-06-12,NVDA,0.03548083331302876
2024-06-13,NVDA,0.035223620232641695
2024-06-14,NVDA,0.017514276067049694
2024-06-17,NVDA,-0.006824448891115331
2024-06-18,NVDA,0.035119816994186204
2024-06-20,NVDA,-0.035403482794089336
2024-06-21,NVDA,-0.032191482149977024
2024-06-24,NVDA,-0.06684052107358063
2024-06-25,NVDA,0.06756412263764022
2024-06-26,NVDA,0.0024587312075337042
2024-06-27,NVDA,-0.01906651733893927
2024-06-28,NVDA,-0.0036293588731795
2024-07-01,NVDA,0.006151937453479972
2024-07-02,NVDA,-0.013113505328165465
2024-07-03,NVDA,0.04573243761532808
2024-07-05,NVDA,-0.019098853629696655
2024-07-08,NVDA,0.01883481369260509
2024-07-09,NVDA,0.02480524402497708
2024-07-10,NVDA,0.02686862518467703
2024-07-11,NVDA,-0.055666771364033196
2024-07-12,NVDA,0.014442715975614862
2024-07-15,NVDA,-0.006189999646852629
2024-07-16,NVDA,-0.016194491005325218
2024-07-17,NVDA,-0.06623935973299977
2024-07-18,NVDA,0.02627341710184883
2024-07-19,NVDA,-0.026096145118999603
2024-07-22,NVDA,0.04757050885900327
2024-07-23,NVDA,-0.0076898137027844315
2024-07-24,NVDA,-0.06803167399404408
2024-07-25,NVDA,-0.017242906563669003
2024-07-26,NVDA,0.006946911371310538
2024-07-29,NVDA,-0.013001870458023257
2024-07-30,NVDA,-0.07043638478420011
2024-07-31,NVDA,0.12812096264310635
2024-08-01,NVDA,-0.06674064539154367
2024-08-02,NVDA,-0.01776407735358454
2024-08-05,NVDA,-0.06357779896617954
2024-08-06,NVDA,0.037829749411949276
2024-08-07,NVDA,-0.0512229513213468
2024-08-08,NVDA,0.06126776273202372
2024-08-09,NVDA,-0.0020958290856288864
2024-08-12,NVDA,0.040763713141040325
2024-08-13,NVDA,0.06530909677446006
2024-08-14,NVDA,0.016704107159896342
2024-08-15,NVDA,0.04048096262331691
2024-08-16,NVDA,0.013999615965522239
2024-08-19,NVDA,0.04350631432997831
2024-08-20,NVDA,-0.02115397034700839
2024-08-21,NVDA,0.009823241628952317
2024-08-22,NVDA,-0.03704276973743448
2024-08-23,NVDA,0.04549845572767319
2024-08-26,NVDA,-0.022493532923449022
2024-08-27,NVDA,0.014550132667873639
2024-08-28,NVDA,-0.020966515727281143
2024-08-29,NVDA,-0.06384846553557766
2024-08-30,NVDA,0.015137385425604721
2024-09-03,NVDA,-0.09525012464640892
2024-09-04,NVDA,-0.016574035121144415
2024-09-05,NVDA,0.009415293616487963
2024-09-06,NVDA,-0.04085442022171426
2024-09-09,NVDA,0.03539826752784814
2024-09-10,NVDA,0.015309416272725196
2024-09-11,NVDA,0.08149864910842997
2024-09-12,NVDA,0.019161734971396838
2024-09-13,NVDA,-0.0003358434153616363
2024-09-16,NVDA,-0.01947943890757764
2024-09-17,NVDA,-0.010190038699666615
2024-09-18,NVDA,-0.019205851949414043
2024-09-19,NVDA,0.03969304841373211
2024-09-20,NVDA,-0.01586491237600296
2024-09-23,NVDA,0.002241448400666979
2024-09-24,NVDA,0.03965245515920479
2024-09-25,NVDA,0.021841655432702334
2024-09-26,NVDA,0.004291135315719785
2024-09-27,NVDA,-0.021283402784998406
2024-09-30,NVDA,0.0003294655755305964
2024-10-01,NVDA,-0.03656133629605962
2024-10-02,NVDA,0.015811987024743956
2024-10-03,NVDA,0.033655888894432495
2024-10-04,NVDA,0.016849800830298856
2024-10-07,NVDA,0.022414382954910606
2024-10-08,NVDA,0.04047911422020345
2024-10-09,NVDA,-0.001805989996993107
2024-10-10,NVDA,0.016283547608302973
2024-10-11,NVDA,-7.415898055063153e-05
2024-10-14,NVDA,0.024258239135950932
2024-10-15,NVDA,-0.04686035085485096
2024-10-16,NVDA,0.031306881668500264
2024-10-17,NVDA,0.008915433610181545
2024-10-18,NVDA,0.007814165037020482
2024-10-21,NVDA,0.04137689234214936
2024-10-22,NVDA,-0.0008349017612380161
2024-10-23,NVDA,-0.028066190612756614
2024-10-24,NVDA,0.006090610878756175
2024-10-25,NVDA,0.008047810739806316
2024-10-28,NVDA,-0.007206383570217523
2024-10-29,NVDA,0.005194928484603123
2024-10-30,NVDA,-0.013522137694603975
2024-10-31,NVDA,-0.04722248511583971
2024-11-01,NVDA,0.01988545499654748
2024-11-04,NVDA,0.004800569403939692
2024-11-05,NVDA,0.02837187193481605
2024-11-06,NVDA,0.04074035568378065
2024-11-07,NVDA,0.02245753650958715
2024-11-08,NVDA,-0.008396174613530705
2024-11-11,NVDA,-0.016053669104348023
2024-11-12,NVDA,0.020859028499437215
2024-11-13,NVDA,-0.013621879820238658
2024-11-14,NVDA,0.0033499241693955017
2024-11-15,NVDA,-0.03257015768090554
2024-11-18,NVDA,-0.01288919433854574
2024-11-19,NVDA,0.048947663728094115
2024-11-20,NVDA,-0.007618500812682338
2024-11-21,NVDA,0.0053465540860482275
2024-11-22,NVDA,-0.032181164088117775
2024-11-25,NVDA,-0.041775266855394455
2024-11-26,NVDA,0.006616731288063171
2024-11-27,NVDA,-0.01153967447278148
2024-11-29,NVDA,0.021501507990381086
2024-12-02,NVDA,0.0027485839482299657
2024-12-03,NVDA,0.011758020868576802
2024-12-04,NVDA,0.034792525555134235
2024-12-05,NVDA,-0.0004823765357414578
2024-12-06,NVDA,-0.01806149918007971
2024-12-09,NVDA,-0.02548453511041293
2024-12-10,NVDA,-0.026943168111955185
2024-12-11,NVDA,0.031391002506208965
2024-12-12,NVDA,-0.014141037449093896
2024-12-13,NVDA,-0.022498892624467803
2024-12-16,NVDA,-0.01675990292273155
2024-12-17,NVDA,-0.012196857692458485
2024-12-18,NVDA,-0.011350545416578761
2024-12-19,NVDA,0.013730336903056806
2024-12-20,NVDA,0.030762248524884184
2024-12-23,NVDA,0.03689681224631136
2024-12-24,NVDA,0.0039379685270666265
2024-12-26,NVDA,-0.0020682545779533434
2024-12-27,NVDA,-0.020867528934809587
2024-12-30,NVDA,0.0035033460575160102
2024-12-31,NVDA,-0.023274362158217543
2025-01-02,NVDA,0.029935174947178123
2025-01-03,NVDA,0.04453765099626916
2025-01-06,NVDA,0.03433230606964521
2025-01-07,NVDA,-0.062169597905649465
2025-01-08,NVDA,-0.0002140006756540247
2025-01-10,NVDA,-0.029976311100058384
2025-01-13,NVDA,-0.019719015898715497
2025-01-14,NVDA,-0.01103367218590845
2025-01-15,NVDA,0.03400140991541667
2025-01-16,NVDA,-0.01959787741939023
2025-01-17,NVDA,0.030994989908860404
2025-01-21,NVDA,0.02265633026365843
2025-01-22,NVDA,0.044308894409870625
2025-01-23,NVDA,0.0010197916582350697
2025-01-24,NVDA,-0.031245862969203397
2025-01-27,NVDA,-0.16968165297406834
2025-01-28,NVDA,0.08925868490249966
2025-01-29,NVDA,-0.041010995725330734
2025-01-30,NVDA,0.007679915114519931
2025-01-31,NVDA,-0.03674287784916486
2025-02-03,NVDA,-0.02840008775682923
2025-02-04,NVDA,0.017058085904001485
2025-02-05,NVDA,0.05208599573484074
2025-02-06,NVDA,0.03084180336963427
2025-02-07,NVDA,0.009014586657984713
2025-02-10,NVDA,0.028727780951507853
2025-02-11,NVDA,-0.005764684199262349
2025-02-12,NVDA,-0.012500106306125303
2025-02-13,NVDA,0.031645551205647715
2025-02-14,NVDA,0.02631391919664594
2025-02-18,NVDA,0.003961114533224563
2025-02-19,NVDA,-0.0012195457080016459
2025-02-20,NVDA,0.00632046381564888
2025-02-21,NVDA,-0.04053964113609554
2025-02-24,NVDA,-0.03087095549146035
2025-02-25,NVDA,-0.028016601354401205
2025-02-26,NVDA,0.03672121177534127
2025-02-27,NVDA,-0.08478063562603311
2025-02-28,NVDA,0.039700290989980846
2025-03-03,NVDA,-0.08693564573326684
2025-03-04,NVDA,0.01692092817627522
2025-03-05,NVDA,0.011294082197512711
2025-03-06,NVDA,-0.05737422564780548
2025-03-07,NVDA,0.019173365494608907
2025-03-10,NVDA,-0.050670038443757504
2025-03-11,NVDA,0.016638671382923187
2025-03-12,NVDA,0.06427593440097956
2025-03-13,NVDA,-0.0013824166282918604
2025-03-14,NVDA,0.052690772724235835
2025-03-17,NVDA,-0.01758857219116783
2025-03-18,NVDA,-0.03430103864873846
2025-03-19,NVDA,0.01810621112728228
2025-03-20,NVDA,0.008594277896195823
2025-03-21,NVDA,-0.00700244218990731
2025-03-24,NVDA,0.031520885292299905
2025-03-25,NVDA,-0.005930320618171225
2025-03-26,NVDA,-0.05741985409452688
2025-03-27,NVDA,-0.020481692951346053
2025-03-28,NVDA,-0.015794689443281995
2025-03-31,NVDA,-0.011762587510431133
2025-04-01,NVDA,0.016331408871262276
2025-04-02,NVDA,0.002451203829599846
2025-04-03,NVDA,-0.07806553577742859
2025-04-04,NVDA,-0.07357565530166099
2025-04-07,NVDA,0.03530901884287374
2025-04-08,NVDA,-0.013723776613149163
2025-04-09,NVDA,0.18722734161151489
2025-04-10,NVDA,-0.05912707353705149
2025-04-11,NVDA,0.03123543860990652
2025-04-14,NVDA,-0.0019832181718143493
2025-04-15,NVDA,0.013458605962924697
2025-04-16,NVDA,-0.06871657979487544
2025-04-17,NVDA,-0.028710916248660956
2025-04-21,NVDA,-0.045127508275239814
2025-04-22,NVDA,0.020431255555844352
2025-04-23,NVDA,0.03862877687705457
2025-04-24,NVDA,0.036218443438834624
2025-04-25,NVDA,0.04303310877209787
2025-04-28,NVDA,-0.02053878781642582
2025-04-29,NVDA,0.0026671504207291807
2025-04-30,NVDA,-0.0009172243677783021
2025-05-01,NVDA,0.024697003047237986
2025-05-02,NVDA,0.025893777340082025
2025-05-05,NVDA,-0.005938881460677781
2025-05-06,NVDA,-0.002459988236033883
2025-05-07,NVDA,0.031002262560666072
2025-05-08,NVDA,0.002648266209549277
2025-05-09,NVDA,-0.006134513449693735
2025-05-12,NVDA,0.054436382368091785
2025-05-13,NVDA,0.05634142002011444
2025-05-14,NVDA,0.041637787832564666
2025-05-15,NVDA,-0.0037682699470013015
2025-05-16,NVDA,0.004227566230946556
2025-05-19,NVDA,0.0012555708914034902
2025-05-20,NVDA,-0.008777862303089301
2025-05-21,NVDA,-0.01919921813560177
2025-05-22,NVDA,0.007814918860036713
2025-05-23,NVDA,-0.011593795625301828
2025-05-27,NVDA,0.03206631904936086
2025-05-28,NVDA,-0.0050921217568175026
2025-05-29,NVDA,0.032490219098310735
2025-05-30,NVDA,-0.0291687941278016
2025-06-02,NVDA,0.016650581167249268
2025-06-03,NVDA,0.02795160251329598
2025-06-04,NVDA,0.004956867043901525
2025-06-05,NVDA,-0.013599149821945877
2025-06-06,NVDA,0.012357914021787986
2025-06-09,NVDA,0.006421192357627836
2025-06-10,NVDA,0.009324835355968286
2025-06-11,NVDA,-0.007780565515463356
2025-06-12,NVDA,0.015192875966922648
2025-06-13,NVDA,-0.020896564410876506
2025-06-16,NVDA,0.019158991966676142
2025-06-17,NVDA,-0.003939518675062925
2025-06-18,NVDA,0.009436588326663609
2025-06-20,NVDA,-0.011204221179341944
