Date,AMD,INTC,NVDA,QQQ,AMD_Return,INTC_Return,NVDA_Return,QQQ_Return
2022-12-22,63.86000061035156,25.04229164123535,15.32451343536377,262.37310791015625,-0.05644207561464931,-0.03205374754269619,-0.07041999716305691,-0.02446518261828612
2022-12-23,64.5199966430664,25.158008575439453,15.191637992858887,262.9632568359375,0.01033504582534972,0.004620860417325234,-0.008670777252754447,0.002249273679310715
2022-12-27,63.27000045776367,25.01336669921875,14.107664108276367,259.2453918457031,-0.019373779453490836,-0.005749337265188337,-0.07135332510503878,-0.014138344021780713
2022-12-28,62.56999969482422,24.627655029296875,14.022743225097656,255.8226776123047,-0.011063707252645605,-0.015420222098048164,-0.006019485758020804,-0.013202603946131264
2022-12-29,64.81999969482422,25.273717880249023,14.58920669555664,262.05841064453125,0.035959725283267296,0.026233226435224744,0.04039605242468802,0.024375216030209534
2022-12-30,64.7699966430664,25.485862731933594,14.600196838378906,261.9009704589844,-0.000771413946208388,0.00839389173724836,0.0007533064032612113,-0.0006007827993753656
2023-01-03,64.0199966430664,25.775146484375,14.30147933959961,260.130615234375,-0.01157943552372076,0.01135075376824246,-0.020459826815079074,-0.006759635985719381
2023-01-04,64.66000366210938,26.691207885742188,14.735069274902344,261.3698425292969,0.009996986138740782,0.03554049254084779,0.030317838106590722,0.004763865621143282
2023-01-05,62.33000183105469,26.57549285888672,14.251527786254883,257.2782897949219,-0.03603466902399921,-0.004335323727229334,-0.03281569157405029,-0.01565426483323673
2023-01-06,63.959999084472656,27.703699111938477,14.844966888427734,264.3795471191406,0.02615108624312379,0.04245288164710326,0.04164038488176702,0.027601463496508716
2023-01-09,67.23999786376953,28.26297950744629,15.613240242004395,266.09100341796875,0.05128203293069067,0.020187932060913738,0.05175312005414856,0.0064734822246173
2023-01-10,68.05000305175781,28.388338088989258,15.893974304199219,268.34326171875,0.012046478490814083,0.0044354340457961605,0.01798051255495081,0.008464240699049386
2023-01-11,69.05999755859375,28.78369140625,15.985885620117188,272.98565673828125,0.014841946532577754,0.013926610146089757,0.005782777432431496,0.017300210893303358
2023-01-12,70.80000305175781,29.20797348022461,16.495405197143555,274.46099853515625,0.025195562622019496,0.014740363492171227,0.031873090370743595,0.005404466353664317
2023-01-13,71.0,29.03440284729004,16.883039474487305,276.3494567871094,0.0028248155313777,-0.005942577051848086,0.023499530488094722,0.006880606942451406
2023-01-17,71.58999633789062,28.542621612548828,17.685283660888672,276.9100341796875,0.008309807575924255,-0.01693788011855435,0.047517758139088206,0.002028509117027122
2023-01-18,70.52999877929688,27.780841827392578,17.360591888427734,273.31024169921875,-0.014806503880664734,-0.026689201696221576,-0.01835943254780803,-0.012999862901800219
2023-01-19,67.70999908447266,27.404773712158203,16.74916648864746,270.6251525878906,-0.03998298232853492,-0.013536958943539346,-0.035219156334631574,-0.00982432672348632
2023-01-20,70.06999969482422,28.17619514465332,17.822153091430664,278.03131103515625,0.034854536143285264,0.028149162645808357,0.0640620895081836,0.027366851811234882
2023-01-23,76.52999877929688,29.18868637084961,19.17487335205078,284.2080383300781,0.09219350810058335,0.03593427788948356,0.07590105716634987,0.02221594133381921
2023-01-24,74.69999694824219,28.85118865966797,19.24680519104004,283.627685546875,-0.023912215604918408,-0.011562620766609633,0.003751359274639654,-0.0020419998906896497
2023-01-25,74.91000366210938,28.639049530029297,19.304750442504883,282.99822998046875,0.0028113349725127357,-0.007352873122181913,0.0030106425918323687,-0.0022193022701312293
2023-01-26,75.16000366210938,29.015117645263672,19.783296585083008,288.5160217285156,0.0033373379759484845,0.01313130573136001,0.024789035424382933,0.019497619290508306
2023-01-27,75.4000015258789,27.154062271118164,20.345766067504883,291.38800048828125,0.0031931592878635673,-0.06414088672321139,0.02843153465363235,0.009954312909763008
2023-01-30,72.44999694824219,26.95156478881836,19.143905639648438,285.4964599609375,-0.03912472835460368,-0.007457355009279243,-0.05907177070004699,-0.020218885189064895
2023-01-31,75.1500015258789,27.250490188598633,19.5185489654541,289.77496337890625,0.037267145498509624,0.011091207583772356,0.019569848120738254,0.014986187284263153
2023-02-01,84.63999938964844,28.031553268432617,20.9232177734375,295.9714050292969,0.12628074079947327,0.02866234972025472,0.07196584184969512,0.021383633624303844
2023-02-02,88.30999755859375,29.111547470092773,21.68849754333496,306.59375,0.04336009210078218,0.038527804410909194,0.03657562513491586,0.03588976769445562
2023-02-03,86.08999633789062,29.236902236938477,21.080074310302734,301.1448669433594,-0.025138730405129373,0.004306015232425686,-0.028052806876850744,-0.017772322679900143
2023-02-06,83.68000030517578,28.002227783203125,21.06908416748047,298.597412109375,-0.027993914917314733,-0.04223000247185693,-0.0005213521859784853,-0.008459233789508747
2023-02-07,85.91000366210938,28.353593826293945,22.15205955505371,304.7840270996094,0.026649179598481343,0.012547788904909263,0.05140116100750047,0.020718916974298063
2023-02-08,84.69000244140625,27.56301498413086,22.18402671813965,299.3646240234375,-0.014200921530646005,-0.027882844305610943,0.00144307859982451,-0.01778112563097245
2023-02-09,83.20999908447266,27.06524085998535,22.315902709960938,296.7188415527344,-0.017475538012382885,-0.01805949474076385,0.005944637260712149,-0.008837993063923189
2023-02-10,81.4800033569336,27.133563995361328,21.244916915893555,294.77142333984375,-0.020790719223332976,0.002524386748650409,-0.047992044417245916,-0.006563176786144598
2023-02-13,83.12999725341797,27.865581512451172,21.76742172241211,299.49249267578125,0.020250292446066354,0.026978303226770528,0.024594344547785196,0.016016034670004453
2023-02-14,85.94999694824219,27.95342445373535,22.94930648803711,301.70550537109375,0.0339227690123407,0.003152381415221006,0.05429603839613728,0.007389209243746198
2023-02-15,85.18000030517578,28.15839195251465,22.74250030517578,304.0168151855469,-0.008958658178080947,0.007332464726049315,-0.009011434962931442,0.007660814182393727
2023-02-16,80.08000183105469,27.52397346496582,21.981218338012695,298.3122253417969,-0.059873191545541715,-0.022530352181285407,-0.03347397854007428,-0.01876406027169386
2023-02-17,78.5,26.948116302490234,21.367801666259766,296.2074279785156,-0.019730292144448547,-0.020922021422836057,-0.027906400014785948,-0.007055685903819886
2023-02-21,76.7699966430664,25.435274124145508,20.6354923248291,289.1946716308594,-0.022038259323994835,-0.05613906966124116,-0.03427162760439684,-0.023675153575706043
2023-02-22,76.61000061035156,24.859418869018555,20.73439598083496,289.41107177734375,-0.0020840958670185206,-0.022640025514028106,0.004792890542614003,0.0007482853859790417
2023-02-23,79.75,24.996061325073242,23.641651153564453,291.9388427734375,0.040986808048976364,0.005496607011396426,0.14021412417399093,0.008734188987899127
2023-02-24,78.08999633789062,24.537330627441406,23.264007568359375,287.0505065917969,-0.020815092941810387,-0.018352119226547448,-0.015973655255806518,-0.016744384321048633
2023-02-27,78.7699966430664,24.303083419799805,23.478805541992188,289.10614013671875,0.00870790545607747,-0.009546564424560144,0.009233059824350853,0.007161225978413288
2023-02-28,78.58000183105469,24.332361221313477,23.194074630737305,288.73236083984375,-0.0024120200597779196,0.0012046949355331016,-0.012127146363797636,-0.001292879136701286
2023-03-01,78.29000091552734,24.7227725982666,22.67656135559082,286.4112243652344,-0.0036905180551005667,0.0160449441549122,-0.0223123053359785,-0.008039058967473589
2023-03-02,80.44000244140625,25.571916580200195,23.291980743408203,288.78155517578125,0.02746201942440507,0.03434663238350266,0.027139008342887738,0.008275970384192144
2023-03-03,81.5199966430664,25.76712417602539,23.8674373626709,294.7517395019531,0.013426083650940335,0.0076336709144571024,0.02470621221965219,0.020673703770789142
2023-03-06,81.16000366210938,25.366952896118164,23.531755447387695,295.086181640625,-0.00441600828976052,-0.015530304320090171,-0.014064430553747509,0.0011346570481212126
2023-03-07,82.11000061035156,24.917980194091797,23.269960403442383,291.46673583984375,0.01170523540384849,-0.017699118371251932,-0.011125181227156333,-0.012265724476347217
2023-03-08,85.37000274658203,25.35719108581543,24.162267684936523,292.9223327636719,0.03970286337836759,0.017626263778304674,0.03834588740263345,0.004994041325621312
2023-03-09,84.02999877929688,25.806167602539062,23.4178409576416,287.8471984863281,-0.015696426428178922,0.01770608247594052,-0.030809472728382192,-0.01732587006753883
2023-03-10,82.66999816894531,26.56746482849121,22.947206497192383,283.8047790527344,-0.016184703440536463,0.029500592171510354,-0.020097260943077844,-0.014043629588376016
2023-03-13,82.01000213623047,26.30394172668457,22.948205947875977,285.90960693359375,-0.007983501237850188,-0.009919015740035397,4.35543508843228e-05,0.007416463837870202
2023-03-14,87.44999694824219,27.33852767944336,24.044355392456055,292.479736328125,0.06633330899047052,0.039331974025369476,0.04776623702392446,0.02297974337062847
2023-03-15,89.68000030517578,27.728939056396484,24.209230422973633,294.01409912109375,0.025500325154424353,0.01428062921057327,0.006857120011181772,0.005246048195446162
2023-03-16,96.5999984741211,29.456506729125977,25.521211624145508,301.7645263671875,0.07716322642057283,0.062301975175317104,0.05419342863236398,0.026360733275248904
2023-03-17,97.83999633789062,29.09537696838379,25.70507049560547,300.33837890625,0.01283641701197058,-0.012259761962375215,0.007204159197755855,-0.0047260275357950965
2023-03-20,96.80999755859375,28.460960388183594,25.87993049621582,301.4041442871094,-0.010527379577363938,-0.02180472110361653,0.006802548961701849,0.003548548756041825
2023-03-21,95.93000030517578,27.777740478515625,26.17870330810547,305.7090148925781,-0.009089941902801435,-0.024005511421590242,0.011544575513189104,0.014282718692043117
2023-03-22,97.58000183105469,27.455650329589844,26.447494506835938,301.5519104003906,0.017200057548523606,-0.011595260931136497,0.010267552046676176,-0.01359823979560515
2023-03-23,100.27999877929688,28.334075927734375,27.16993522644043,305.1277770996094,0.027669572633507666,0.031994346795632955,0.027316036285318424,0.011858212718569128
2023-03-24,97.94999694824219,28.656166076660156,26.75825309753418,306.25079345703125,-0.023234960704204943,0.011367589673553002,-0.015152120366692001,0.003680478939337206
2023-03-27,96.61000061035156,28.480480194091797,26.510446548461914,304.1526184082031,-0.013680412247472518,-0.006130823017230225,-0.009260938977182387,-0.006851166082358251
2023-03-28,94.55999755859375,28.587848663330078,26.38953971862793,302.53704833984375,-0.021219366926886862,0.003769896733010647,-0.004560724000365779,-0.0053117085653069385
2023-03-29,96.08999633789062,30.764385223388672,26.963092803955078,308.0534973144531,0.016180190554138107,0.0761350245585446,0.021734107204692377,0.01823396177387404
2023-03-30,97.87999725341797,31.32071876525879,27.361787796020508,310.9693298339844,0.01862837947493512,0.01808368793429249,0.01478669360982754,0.00946534463965154
2023-03-31,98.01000213623047,31.886808395385742,27.755477905273438,316.14093017578125,0.0013282068498214894,0.01807396676844042,0.01438831819718267,0.01663058007861351
2023-04-03,96.55999755859375,32.10154342651367,27.943336486816406,315.3725891113281,-0.014794455117154937,0.006734290508641827,0.006768342529864135,-0.0024303751621971292
2023-04-04,95.87000274658203,32.3065071105957,27.43172836303711,314.3087463378906,-0.007145762525449739,0.006384854502439419,-0.018308770107702488,-0.0033732886438712084
2023-04-05,92.55999755859375,32.0429801940918,26.86017417907715,311.20574951171875,-0.03452597364305687,-0.008157084750814114,-0.020835514860598536,-0.009872448229092723
2023-04-06,92.47000122070312,32.023460388183594,27.016054153442383,313.30389404296875,-0.0009723027254149308,-0.0006091757317817637,0.005803386579922298,0.006741985116091254
2023-04-10,95.4800033569336,31.740407943725586,27.557628631591797,313.1266174316406,0.03255112032545915,-0.008838908757107689,0.020046394453958616,-0.0005658295817536629
2023-04-11,94.02999877929688,31.57448387145996,27.14794921875,311.1170654296875,-0.015186473886224738,-0.005227534332885697,-0.014866279617838485,-0.006417697794061983
2023-04-12,92.33000183105469,31.252399444580078,26.47447395324707,308.36871337890625,-0.018079304161561782,-0.010200782004579745,-0.024807592650047616,-0.008833819665229448
2023-04-13,92.08999633789062,31.359758377075195,26.44249725341797,314.4071960449219,-0.002599431261825602,0.0034352220758440133,-0.0012078313580685673,0.0195820211455624
2023-04-14,91.75,31.125513076782227,26.73726463317871,313.8161926269531,-0.0036920007754494,-0.007469614321525153,0.011147486447129706,-0.0018797388399606207
2023-04-17,89.87000274658203,31.369522094726562,26.9810791015625,314.0821533203125,-0.020490433279759857,0.007839517933163176,0.009118900969444566,0.0008475046846150303
2023-04-18,89.77999877929688,31.066953659057617,27.64556312561035,314.101806640625,-0.0010014906479857144,-0.009645299496603088,0.02462777791602,6.257382059038363e-05
2023-04-19,89.94000244140625,30.403255462646484,27.909358978271484,313.9540710449219,0.0017821749196356151,-0.021363478495344257,0.009542068340679055,-0.0004703430307618772
2023-04-20,90.11000061035156,30.120206832885742,27.0830020904541,311.56036376953125,0.001890128578282635,-0.00930981322406399,-0.029608594323529025,-0.00762438680098565
2023-04-21,88.43000030517578,29.573631286621094,27.097990036010742,311.88543701171875,-0.018643882963005898,-0.018146473870421342,0.0005534078351647764,0.001043371622290179
2023-04-24,87.56999969482422,28.948972702026367,27.021045684814453,311.23529052734375,-0.009725213246451037,-0.021122146906501715,-0.002839485552029397,-0.0020845682652075315
2023-04-25,83.80000305175781,28.18766975402832,26.22066879272461,305.36419677734375,-0.043051235082843475,-0.026298098928559166,-0.029620500310232112,-0.018863843300199856
2023-04-26,85.94000244140625,28.353593826293945,26.93511390686035,307.2162170410156,0.025536984626679526,0.00588640613834035,0.02724740241309087,0.006064955496476454
2023-04-27,87.44000244140625,29.144180297851562,27.204906463623047,315.56964111328125,0.01745403720488259,0.027883113385946068,0.01001638818739048,0.02719070025899839
2023-04-28,89.37000274658203,30.31540870666504,27.727502822875977,317.74664306640625,0.022072281007415206,0.04018738550350709,0.019209636318791246,0.006898641914491188
2023-05-01,89.69000244140625,29.573631286621094,28.887603759765625,317.38214111328125,0.0035806163700320415,-0.024468659724216746,0.041839358715438646,-0.0011471465114701873
2023-05-02,89.91000366210938,29.05633544921875,28.188140869140625,314.6141052246094,0.0024529068426200062,-0.017491793022940794,-0.024213254115566518,-0.00872146075693625
2023-05-03,81.62000274658203,29.91524314880371,27.78046226501465,312.5552978515625,-0.0922033208527272,0.029560083414030602,-0.014462770213139131,-0.0065439131267717165
2023-05-04,86.61000061035156,30.615957260131836,27.540645599365234,311.4520263671875,0.0611369480011259,0.023423313253469136,-0.008632565698931005,-0.0035298441330499086
2023-05-05,89.83999633789062,30.370952606201172,28.657779693603516,318.07171630859375,0.03729356546330531,-0.008002514892771595,0.040563104819301365,0.021254284387290934
2023-05-08,95.04000091552734,30.15534782409668,29.128414154052734,318.8597717285156,0.05788073007126315,-0.007099045752699595,0.01642257235141864,0.0024776029414614875
2023-05-09,95.05999755859375,29.49873161315918,28.548864364624023,316.84039306640625,0.00021040238713987414,-0.021774453233559088,-0.019896372880570112,-0.006333124593179251
2023-05-10,97.0199966430664,29.371328353881836,28.862621307373047,320.2881164550781,0.02061854759952575,-0.004318940249638081,0.010990172454558689,0.010881577804220388
2023-05-11,97.0999984741211,28.28350257873535,28.555856704711914,321.3323669433594,0.0008245911546360674,-0.03703699614943401,-0.010628438747618874,0.0032603472768173436
2023-05-12,95.26000213623047,28.3717041015625,28.318042755126953,320.1798095703125,-0.01894949914320565,0.0031184794945964267,-0.00832802713797487,-0.0035868075911881236
2023-05-15,97.4000015258789,29.204723358154297,28.930566787719727,321.9134826660156,0.022464826177392316,0.029360917257907015,0.02163016836613396,0.005414685885502202
2023-05-16,101.4800033569336,28.636308670043945,29.19036865234375,322.2779846191406,0.04188913518621096,-0.019463108112326766,0.008980185785171013,0.0011322978773871117
2023-05-17,103.75,28.29330062866211,30.154617309570312,326.1788635253906,0.022368905872836686,-0.01197808157937097,0.033033109951803974,0.01210408123552087
2023-05-18,107.93000030517578,29.087121963500977,31.65345573425293,332.23712158203125,0.04028915956795931,0.02805686566079535,0.0497051051683195,0.018573423155510582
2023-05-19,105.81999969482422,29.33212661743164,31.239778518676758,331.4884948730469,-0.019549713743958752,0.008423131523225269,-0.01306894321584362,-0.002253290377124628
2023-05-22,108.0,29.675134658813477,31.151845932006836,332.60162353515625,0.02060102354434612,0.011693937021872491,-0.0028147634471016314,0.003357970726965087
2023-05-23,108.12000274658203,28.92051887512207,30.664220809936523,328.3854675292969,0.0011111365424261166,-0.02542922862414998,-0.015653169418422985,-0.012676294123422194
2023-05-24,108.2699966430664,28.420705795288086,30.514345169067383,326.70098876953125,0.0013872909052354832,-0.01728229987823393,-0.004887638978277042,-0.005129577665051066
2023-05-25,120.3499984741211,26.852664947509766,37.95056915283203,334.6504821777344,0.11157293992424155,-0.05517248090433735,0.24369600404542857,0.024332627330402756
2023-05-26,127.02999877929688,28.420705795288086,38.91582489013672,343.20111083984375,0.055504780971078915,0.05839423576183034,0.02543455233615788,0.025550922880691163
2023-05-30,125.2699966430664,29.390928268432617,40.07992172241211,344.7574768066406,-0.013855011832978992,0.034137873989934064,0.02991319946478721,0.004534851192609324
2023-05-31,118.20999908447266,30.81196403503418,37.804691314697266,342.7972106933594,-0.056358248166238134,0.048349468707588494,-0.05676733660990585,-0.005685927775775812
2023-06-01,119.47000122070312,30.508155822753906,39.73918533325195,346.7571716308594,0.010659014854826898,-0.009860072922804775,0.051170739696071,0.01155190536553774
2023-06-02,117.86000061035156,30.68456268310547,39.296531677246094,349.3577575683594,-0.013476191461464282,0.005782285280580446,-0.011138971579154777,0.007499732234142353
2023-06-05,117.93000030517578,29.263526916503906,39.140655517578125,349.60406494140625,0.0005939224033744139,-0.04631109725360261,-0.00396666456338246,0.0007050290646506419
2023-06-06,124.2300033569336,30.341550827026367,38.624053955078125,349.5449523925781,0.0534215469808772,0.036838482032542696,-0.013198592503592455,-0.0001690842720550867
2023-06-07,117.83000183105469,30.6551570892334,37.4498405456543,343.61474609375,-0.05151735774723143,0.01033586793222474,-0.030401091785691392,-0.016965504030988954
2023-06-08,121.05000305175781,31.184371948242188,38.48414611816406,347.8801574707031,0.027327515663794877,0.017263485470595086,0.02761842393558034,0.012413353691722362
2023-06-09,124.91999816894531,30.713960647583008,38.74397277832031,349.21002197265625,0.03197021907990205,-0.015084841260870618,0.006751524624152072,0.003822766183682491
2023-06-12,129.19000244140625,32.40940475463867,39.45549392700195,355.1106872558594,0.034181911103505325,0.05520109003555307,0.01836469256141382,0.01689718195907086
2023-06-13,124.52999877929688,33.23262405395508,40.99445724487305,357.83929443359375,-0.036070930985723226,0.025400630019240866,0.03900504504438307,0.007683821624237419
2023-06-14,127.33000183105469,34.8692626953125,42.968143463134766,360.4399108886719,0.02248456660406961,0.04924795101043622,0.04814519695851227,0.007267554166164203
2023-06-15,124.23999786376953,35.104469299316406,42.624366760253906,364.7348327636719,-0.024267681794154616,0.006745385070488608,-0.008000734385366415,0.011915777762819824
2023-06-16,120.08000183105469,35.64348220825195,42.66333770751953,362.4396057128906,-0.03348354881071658,0.015354538031601583,0.0009142880053754077,-0.006292864965459555
2023-06-20,118.93000030517578,34.30084991455078,43.77859115600586,361.9208068847656,-0.009576961262016681,-0.03766838172142262,0.02614079226834054,-0.0014314076606075643
2023-06-21,112.11000061035156,32.242801666259766,43.0161018371582,356.9885559082031,-0.05734465380748355,-0.05999991992670628,-0.01741694510292735,-0.013627984030586293
2023-06-22,110.69999694824219,32.05659103393555,42.99611282348633,361.20062255859375,-0.012576965965863884,-0.005775262157788119,-0.0004646867758391071,0.011798884251835062
2023-06-23,110.01000213623047,32.34080123901367,42.180667877197266,357.61993408203125,-0.006233015637157835,0.008865889850148356,-0.018965550435611322,-0.00991329541792707
2023-06-26,107.51000213623047,32.67401123046875,40.60472869873047,352.8258361816406,-0.022725206358092165,0.010303083989555484,-0.037361645933509324,-0.013405566758174503
2023-06-27,110.38999938964844,33.418827056884766,41.84788513183594,358.8923645019531,0.026788179668795875,0.022795359319748076,0.03061605071490936,0.017194115901391527
2023-06-28,110.16999816894531,32.899417877197266,41.089393615722656,359.5928039550781,-0.0019929452116996815,-0.015542412030301822,-0.01812496650006945,0.0019516699779806856
2023-06-29,111.23999786376953,32.25259780883789,40.79459762573242,358.8726501464844,0.00971226025785521,-0.01966053231621734,-0.007174503297547652,-0.0020026924918211675
2023-06-30,113.91000366210938,32.772010803222656,42.27360153198242,364.4065856933594,0.024002210082830766,0.016104532027570118,0.0362548962933531,0.015420332378675683
2023-07-03,115.81999969482422,32.94841766357422,42.384521484375,365.2647705078125,0.016767588195155003,0.005382851281564127,0.002623858587224026,0.0023550200466884164
2023-07-05,113.94999694824219,31.8605899810791,42.28858947753906,365.2548828125,-0.016145767151695134,-0.0330160827024405,-0.002263373596686824,-2.7069939700918866e-05
2023-07-06,113.4800033569336,31.331375122070312,42.074737548828125,362.4731140136719,-0.004124559928878946,-0.01661032828717457,-0.0050569652795944275,-0.007615966082118342
2023-07-07,113.16999816894531,31.213773727416992,42.47446060180664,361.26971435546875,-0.0027318045366390153,-0.00375347057686215,0.00950031007358354,-0.0033199694313265082
2023-07-10,113.58000183105469,32.085994720458984,42.151676177978516,361.3880615234375,0.0036229006692860555,0.02794346497988065,-0.007599494360957082,0.0003275867399510357
2023-07-11,111.31999969482422,32.63480758666992,42.37652587890625,363.17352294921875,-0.01989788783057178,0.017104436717400473,0.005334300348539989,0.004940565602124858
2023-07-12,114.58000183105469,33.30122756958008,43.87252426147461,367.7603759765625,0.029284963574986778,0.02042052741203726,0.035302525432199694,0.012629921339241124
2023-07-13,115.91999816894531,33.19342041015625,45.946136474609375,374.0045166015625,0.011694853521353687,-0.0032373328940674684,0.04726448382081472,0.016978829240151594
2023-07-14,115.94000244140625,32.48780822753906,45.4384765625,373.92559814453125,0.0001725696409327071,-0.021257591832907097,-0.011049022857230195,-0.00021100936894657973
2023-07-17,118.31999969482422,33.68342971801758,46.4298095703125,377.4175720214844,0.020527835115587312,0.03680215920090957,0.02181703883599484,0.009338686343702607
2023-07-18,117.93000030517578,33.81083679199219,47.46211242675781,380.50506591796875,-0.0032961408946444726,0.0037824851875596366,0.022233622450723356,0.00818057802647476
2023-07-19,116.43000030517578,33.77163314819336,47.04539108276367,380.4162292480469,-0.01271940978646946,-0.0011594993652482843,-0.008780084212164252,-0.0002334703999473664
2023-07-20,110.25,32.70340347290039,45.489437103271484,371.64691162109375,-0.05307910580586894,-0.031630974747518636,-0.033073462536529985,-0.023051901976650857
2023-07-21,110.94999694824219,33.340431213378906,44.27924728393555,370.5322570800781,0.00634917866886342,0.019478943254526593,-0.026603754550502123,-0.002999229930779168
2023-07-24,110.61000061035156,32.95821762084961,44.58205032348633,371.1241455078125,-0.003064410520436822,-0.01146396668006866,0.006838486607712468,0.0015974005405052782
2023-07-25,113.0,33.418827056884766,45.648338317871094,373.6394958496094,0.02160744396040415,0.01397555660727745,0.02391742835172006,0.006777652093627795
2023-07-26,110.08999633789062,33.67363357543945,45.42148208618164,372.3966369628906,-0.025752244797428103,0.007624639791245835,-0.004969649280763377,-0.003326358429781795
2023-07-27,111.0999984741211,33.859840393066406,45.86919021606445,371.50885009765625,0.009174331636187416,0.005529751258051441,0.00985674859823682,-0.002383981962014503
2023-07-28,112.95999908447266,36.094295501708984,46.71861267089844,378.2757568359375,0.01674167989106512,0.06599130659517627,0.018518366049908863,0.018214658241660908
2023-07-31,114.4000015258789,35.05546569824219,46.6976318359375,378.4730224609375,0.012747897070443548,-0.028780996803708492,-0.00044908942627930326,0.000521486300496754
2023-08-01,117.5999984741211,35.08486557006836,46.47577667236328,377.5951232910156,0.02797200092273,0.0008386672731506284,-0.0047508868191359355,-0.002319581893085898
2023-08-02,109.3499984741211,33.703033447265625,44.23927307128906,369.3091125488281,-0.07015306213473704,-0.039385418765338076,-0.048121919873243324,-0.02194416779000985
2023-08-03,113.1500015258789,34.17344665527344,44.48511505126953,368.71722412109375,0.034750828575979664,0.013957592533736074,0.005557098092102697,-0.0016026910997386512
2023-08-04,115.81999969482422,34.561946868896484,44.65000534057617,366.99102783203125,0.02359697863843735,0.01136848201301044,0.003706639605553619,-0.00468162639588432
2023-08-07,116.80999755859375,34.65047073364258,45.38651657104492,370.0982971191406,0.008547728081316652,0.002561310133421868,0.016495210355539136,0.008466880799417043
